id,sentence1,sentence2,label
727,A KWL chart can be used for all subjects in a whole group or small group atmosphere .,A KWL chart can be used for all subjects in a whole group or a small group atmosphere .,1
4617,"The completed action plan , published on 3 March 2006 , will be placed by other members of the Task Force directly in the hands of ministerial ministers .","The fully completed action plan , published on 3 March 2006 , is placed directly in the hands of ministers by other members of the task force .",1
38513,He was also a professor of history at BYU ( Brigham Young University ) .,He was also Professor of History at Brigham Young University ( BYU ) .,1
9070,"Wollheim wrote that Gay tries to understand Freud 's life and thought , including only as much of Freud 's thoughts as necessary to integrate his life .","Wollheim wrote that Gay tries to understand Freud 's life and thought , including only as much of Freud 's thought as necessary to integrate his life .",1
34223,Veymandoo Kandu is the channel between Thaa Atoll and Laamu Atoll of the Maldives .,Veymandoo Kandu is the channel between the Thaa Atoll and Laamu Atoll of the Maldives .,1
20031,"Weslandia is a Newbery Medal winner of the children 's book , Kevin Hawkes , with illustrations by Paul Fleischman .","Weslandia is a children 's book Newbery Medal winner Kevin Hawkes , with illustrations by Paul Fleischman .",1
42604,"The crew consisted of Doncho Papazov , Julia Papazova , their five-year-old Yana , Simeon Idakiev , Boris Siriyski , Rumen Kostov and Peter Andonov .","The crew consisted of Doncho Papazov , Julia Papazova , their 5-year old daughted Yana , Simeon Idakiev , Peter Andonov , Rumen Kostov and Boris Siriyski .",1
2842,"Femi 's musical career began when he started playing in his father 's band , Egypt 80 .","Femi 's musical career started when he began playing in his father 's band , Egypt 80 .",1
20190,The Indian reserves of the first peoples of Okanagan also form identifiable communities :,The Indian reserves of the Okanagan first peoples also form identifiable communities :,1
904,"Subsequently , Air New Zealand certified the General Electric FANS-1 package , and United Airlines certified the Pratt & Whitney FANS-1 package .",Air New Zealand then certified the General Electric FANS-1 package and certified the Pratt & amp ; Whitney FANS-1 package to United Airlines .,1
21027,"On 6 December 1805 , Jem Belcher defeated Pierce Egan in a Championship decider ( a fight reported in Pearce 's first volume of `` Boxiana '' ) .","On 6 December 1805 , Jem Belcher defeated Pierce Egan in a championship decision ( a battle reported in Pearce 's first volume of `` Boxiana '' ) .",1
17414,"Alisa Kleybanova won 6 -- 3 , 6 -- 2 against Elena Dementieva in the finals .","Alisa Kleybanova won in the final 6 -- 3 , 6 -- 2 , against Elena Dementieva .",1
5756,"In 2001 , Sir Frank Williams brought Michael to Williams as Senior Operations Engineer .","In 2001 , Sir Frank Williams brought Michael Senior Operations Engineer to Williams .",1
28985,`` m '' represents the number of edges and `` n '' is the number of vertices .,`` m '' representing the number of edges and `` n '' is the number of vertices .,1
9567,William Middleton ( or William de Middleton ; died on 31 August or 1 September 1288 ) was a medieval bishop of Norwich .,William de Middleton ( or William Middleton ; died 31 August or 1 September 1288 ) was a medieval Bishop of Norwich .,1
26153,"On 15 September 2015 , Johnson signed with the Romanian team SCM CSU Craiova , Johnson signed with the Polish team Stal Ostrów Wielkopolski on 17 July 2016 .","On September 15 , 2015 , Johnson signed with Romanian team SCM CSU Craiova . On July 17 , 2016 , Johnson signed with Polish team Stal Ostrów Wielkopolski .",1
42284,"Note that this last bracket is an anti commutator , not a commutator , because both generators are odd .","Note that this last bracket is an anticommutator , not a commutator , because both generators are odd .",1
48634,"It was published in 1985 by Kids Can Press , and printed by Everbest in Hong Kong .",It was published by Kids Can Press in 1985 and was printed by Everbest in Hong Kong .,1
257,"The festival 's main partners are UBS , Manor , Heineken , Vaudoise Assurances and Parmigiani Fleurier .","The main partners of this festival are Parmigiani Fleurier , Manor , Heineken , Vaudoise and UBS .",1
11907,The cast list gives a first performance date after Tooley joined the company in the spring of 1619 and before the death of Taylor in June 1623 .,"The cast list indicates a date of first performance after Tooley joined the company in the Spring of 1619 , and before Taylor 's death in June 1623 .",1
12198,"He was released by Chicago Rush on November 14 , 2002 , and was signed by the Rush on March 31 , 2003 .","Muagututia was released by the Chicago Rush on November 14 , 2002 . He was signed by the Rush on March 31 , 2003 .",1
17241,It also has representation at the local and regional level .,It also has a representation at regional and local level .,1
28741,"They beat Berkshire 21 -- 15 , then Buckinghamshire 21 -- 32 and Oxfordshire 0 -- 36 before losing 58 -- 10 to Gloucestershire in the quarter finals .","They beat Berkshire 21 -- 15 , then Buckinghamshire 21 -- 32 and Oxfordshire 0 -- 36 , before losing against Gloucestershire in the quarter-finals 58 -- 10 .",1
43002,"On December 30 , 1888 , Susie married Clarke Brown in Ayer , Massachusetts .","Brown married Susie J. Clarke in Ayer , Massachusetts , on December 30 , 1888 .",1
42108,"`` White Teeth Teens '' was also performed in the show , but was shown online only .","`` White Teeth Teens '' was also performed on the show , but was only shown online .",1
32274,"He had trials with English Premier League teams Manchester United and Sunderland in November 2014 , and then again with Leicester City in January 2015 .",He has had tests with the English Premier League - Teams Manchester United and Sunderland in November 2014 and then again with Leicester City in January 2015 .,1
12485,"`` Espoir '' lost her master wounded , and had six men killed , of whom two were badly wounded .","`` Espoir '' lost her master wounded and killed six men , two of whom were seriously wounded .",1
39253,"Barbara Rogowska , known as Barbara Kwarc ( born June 19 , 1953 ) is a Polish actress , comedian and celebrity .","Barbara Rogowska , known as Barbara Kwarc ( born June 19 , 1953 ) is a Polish comedian actress , comic and celebrity .",1
11222,Carter Brown referred to Rhodes Tavern as '' the missing tooth in the smile of 15th Street `` .,J. Carter Brown referred to Rhodes Tavern as : `` the missing tooth in the smile of 15th Street . '',1
3418,"With support from the Rockefeller Foundation and the Carnegie Foundation , Carter contributed .",Carter countered with support from the Carnegie Foundation and the Rockefeller Foundation .,1
13261,"This is the infinite example : the unit group of ( the ring of integers of ) a real quadratic field recovers above of rank 1 , since formula _ 7 .","This is the infinite example : the unit group of ( the ring of integers ) of a real square field recovers above rank 1 , as Formula 7 .",1
1333,"In March 1799 Captain David Lloyd replaced Boyle , and sailed `` Hyaena '' for the Mediterranean on 4 March .","In March 1799 , Captain David Lloyd replaced Boyle and sailed on 4 March with `` Hyaena '' towards the Mediterranean .",1
10053,"Wine Country is located in the Cloverdale , as part of the Alexander Valley AVA .","Wine Country is located in the Cloverdale , being part of the Alexander Valley AVA .",1
31788,He also wrote and founded the Imprenta Rosario where he and his family published several newspapers .,"He wrote and established the Imprenta Rosario , where he and his family published several newspapers .",1
43057,"By a majority of 69.18 % , the Greeks decided against a parliamentary monarchy and for a constitutional republic .",The Greeks decided by a 69.18 % majority against a parliamentary monarchy and for a constitutional republic .,1
12614,The joint management of the memorial by the United States Navy and the National Park Service was founded on 9 September 1980 .,The joint management of the memorial was founded by the National Park Service and the United States Navy on 9 September 1980 .,1
14468,Song Pha was now connected by the once broken Da Lat -- Thap Cham Railway to the Vietnamese railway network .,Song Pha was now connected to the Vietnamese railway network by the once-defunct Da Lat -- Thap Cham Railway .,1
